region_name,model,issue_date,lead_day,forecast_date,temp_max,temp_min,apparent_temp,wind_chill,heat_index,relative_humidity,wind_speed,wind_gust,cloud_cover,shortwave_radiation,precipitation,snowfall
临沂,jma_seamless,2025-05-27,5,2025-06-01,27.2,17.4,21.6,,27.6,50.5,9.2,,,,,
临沂,jma_seamless,2025-05-26,6,2025-06-01,34.1,20.0,24.8,,36.0,41.4,6.4,,,,,
临沂,jma_seamless,2025-05-25,7,2025-06-01,32.2,20.4,23.5,,32.1,37.6,9.5,,,,,
临沂,ecmwf_ifs025,2025-06-01,1,2025-06-02,24.0,15.2,20.0,,,72.6,8.9,,,,,
临沂,ecmwf_ifs025,2025-05-31,2,2025-06-02,24.6,15.8,20.6,,,70.3,8.7,,,,,
临沂,ecmwf_ifs025,2025-05-30,3,2025-06-02,23.4,16.1,19.4,,,73.6,11.6,,,,,
临沂,ecmwf_ifs025,2025-05-29,4,2025-06-02,23.8,17.4,20.3,,,69.5,11.8,,,,,
临沂,ecmwf_ifs025,2025-05-28,5,2025-06-02,26.4,17.4,21.3,,,75.9,12.2,,,,,
临沂,ecmwf_ifs025,2025-05-27,6,2025-06-02,23.0,18.8,21.8,,,76.1,11.7,,,,,
临沂,ecmwf_ifs025,2025-05-26,7,2025-06-02,30.1,19.1,24.3,,34.3,66.0,13.6,,,,,
临沂,gfs_seamless,2025-06-01,1,2025-06-02,28.8,16.5,20.6,,29.9,53.8,11.6,,,,,
临沂,gfs_seamless,2025-05-31,2,2025-06-02,31.1,17.3,21.7,,32.2,47.2,9.2,,,,,
临沂,gfs_seamless,2025-05-30,3,2025-06-02,28.7,16.1,21.2,,30.6,60.8,9.7,,,,,
临沂,gfs_seamless,2025-05-29,4,2025-06-02,28.2,16.7,20.5,,30.2,64.0,11.6,,,,,
临沂,gfs_seamless,2025-05-28,5,2025-06-02,25.9,16.8,20.5,,,65.9,9.1,,,,,
临沂,gfs_seamless,2025-05-27,6,2025-06-02,30.2,17.4,20.1,,33.9,63.0,11.7,,,,,
临沂,gfs_seamless,2025-05-26,7,2025-06-02,30.0,17.2,21.1,,30.9,49.3,12.7,,,,,
临沂,jma_seamless,2025-06-01,1,2025-06-02,23.4,16.0,20.1,,,73.5,7.9,,,,,
临沂,jma_seamless,2025-05-31,2,2025-06-02,22.6,16.9,19.8,,,76.4,8.6,,,,,
临沂,jma_seamless,2025-05-30,3,2025-06-02,21.6,16.3,19.2,,,76.5,10.2,,,,,
临沂,jma_seamless,2025-05-29,4,2025-06-02,24.5,16.9,20.3,,,71.7,7.9,,,,,
临沂,jma_seamless,2025-05-28,5,2025-06-02,28.2,17.6,22.9,,29.7,59.5,6.8,,,,,
临沂,jma_seamless,2025-05-27,6,2025-06-02,25.1,16.6,20.6,,,64.8,10.8,,,,,
临沂,jma_seamless,2025-05-26,7,2025-06-02,26.4,18.9,22.1,,,51.8,10.9,,,,,
临沂,ecmwf_ifs025,2025-06-02,1,2025-06-03,30.5,17.5,23.6,,31.8,49.8,8.2,,,,,
临沂,ecmwf_ifs025,2025-06-01,2,2025-06-03,31.6,16.0,23.2,,33.3,48.3,7.9,,,,,
临沂,ecmwf_ifs025,2025-05-31,3,2025-06-03,31.8,15.3,23.3,,33.3,46.8,8.4,,,,,
临沂,ecmwf_ifs025,2025-05-30,4,2025-06-03,32.7,14.4,23.3,,34.2,44.2,8.1,,,,,
临沂,ecmwf_ifs025,2025-05-29,5,2025-06-03,32.0,16.2,23.1,,32.2,39.6,10.8,,,,,
临沂,ecmwf_ifs025,2025-05-28,6,2025-06-03,28.7,18.4,22.5,,29.4,51.5,13.4,,,,,
临沂,ecmwf_ifs025,2025-05-27,7,2025-06-03,27.6,17.9,23.9,,29.2,63.0,3.5,,,,,
临沂,gfs_seamless,2025-06-02,1,2025-06-03,32.5,16.9,23.5,,32.1,34.8,11.0,,,,,
临沂,gfs_seamless,2025-06-01,2,2025-06-03,34.1,17.3,24.0,,34.6,35.7,10.8,,,,,
临沂,gfs_seamless,2025-05-31,3,2025-06-03,35.1,18.2,25.2,,34.9,30.6,9.8,,,,,
临沂,gfs_seamless,2025-05-30,4,2025-06-03,35.4,17.1,25.0,,37.7,39.1,10.2,,,,,
临沂,gfs_seamless,2025-05-29,5,2025-06-03,34.8,16.8,25.6,,39.3,47.5,8.2,,,,,
临沂,gfs_seamless,2025-05-28,6,2025-06-03,34.1,17.1,24.1,,35.5,39.5,12.2,,,,,
临沂,gfs_seamless,2025-05-27,7,2025-06-03,30.6,18.4,23.2,,33.0,55.2,11.7,,,,,
临沂,jma_seamless,2025-06-02,1,2025-06-03,33.0,18.6,24.2,,33.7,39.6,6.3,,,,,
临沂,jma_seamless,2025-06-01,2,2025-06-03,32.5,17.2,23.4,,32.6,37.6,7.0,,,,,
临沂,jma_seamless,2025-05-31,3,2025-06-03,32.3,18.1,23.2,,31.6,33.0,7.3,,,,,
临沂,jma_seamless,2025-05-30,4,2025-06-03,33.2,15.5,22.8,,36.1,47.8,6.5,,,,,
临沂,jma_seamless,2025-05-29,5,2025-06-03,34.5,21.0,26.3,,37.1,42.8,7.6,,,,,
临沂,jma_seamless,2025-05-28,6,2025-06-03,34.8,15.3,25.0,,34.8,32.0,8.3,,,,,
临沂,jma_seamless,2025-05-27,7,2025-06-03,28.3,17.7,22.0,,29.8,59.2,10.1,,,,,
临沂,ecmwf_ifs025,2025-06-03,1,2025-06-04,34.2,22.2,23.8,,,,,,,,,
临沂,ecmwf_ifs025,2025-06-02,2,2025-06-04,34.4,22.8,23.6,,,,,,,,,
临沂,ecmwf_ifs025,2025-06-01,3,2025-06-04,35.1,22.5,23.3,,,,,,,,,
临沂,ecmwf_ifs025,2025-05-31,4,2025-06-04,35.0,22.7,24.9,,,,,,,,,
临沂,ecmwf_ifs025,2025-05-30,5,2025-06-04,34.6,23.2,26.4,,,,,,,,,
临沂,ecmwf_ifs025,2025-05-29,6,2025-06-04,36.1,22.8,26.3,,,,,,,,,
临沂,ecmwf_ifs025,2025-05-28,7,2025-06-04,35.4,22.1,23.6,,,,,,,,,
临沂,ecmwf_ifs025,2025-06-04,1,2025-06-05,36.0,23.2,26.6,,,,,,,,,
临沂,ecmwf_ifs025,2025-06-03,2,2025-06-05,36.0,22.4,26.9,,,,,,,,,
临沂,ecmwf_ifs025,2025-06-02,3,2025-06-05,37.2,21.9,26.7,,,,,,,,,
临沂,ecmwf_ifs025,2025-06-01,4,2025-06-05,37.3,22.7,27.0,,,,,,,,,
临沂,ecmwf_ifs025,2025-05-31,5,2025-06-05,35.9,23.9,28.0,,,,,,,,,
临沂,ecmwf_ifs025,2025-05-30,6,2025-06-05,36.0,20.7,28.7,,,,,,,,,
临沂,ecmwf_ifs025,2025-05-29,7,2025-06-05,35.7,21.6,24.7,,,,,,,,,
临沂,ecmwf_ifs025,2025-06-05,1,2025-06-06,35.6,26.7,31.2,,,,,,,,,
临沂,ecmwf_ifs025,2025-06-04,2,2025-06-06,33.3,26.9,30.9,,,,,,,,,
临沂,ecmwf_ifs025,2025-06-03,3,2025-06-06,30.6,25.6,31.9,,,,,,,,,
临沂,ecmwf_ifs025,2025-06-02,4,2025-06-06,29.2,21.3,29.8,,,,,,,,,
临沂,ecmwf_ifs025,2025-06-01,5,2025-06-06,32.9,27.3,30.4,,,,,,,,,
临沂,ecmwf_ifs025,2025-05-31,6,2025-06-06,30.2,25.7,30.7,,,,,,,,,
临沂,ecmwf_ifs025,2025-05-30,7,2025-06-06,286.7,24.8,24.3,,,,,,,,,
临沂,ecmwf_ifs025,2025-06-06,1,2025-06-07,35.6,26.2,27.0,,,,,,,,,
临沂,ecmwf_ifs025,2025-06-05,2,2025-06-07,33.0,24.3,28.1,,,,,,,,,
临沂,ecmwf_ifs025,2025-06-04,3,2025-06-07,37.1,25.6,29.2,,,,,,,,,
临沂,ecmwf_ifs025,2025-06-03,4,2025-06-07,30.5,20.2,31.2,,,,,,,,,
临沂,ecmwf_ifs025,2025-06-02,5,2025-06-07,32.3,21.5,30.1,,,,,,,,,
临沂,ecmwf_ifs025,2025-06-01,6,2025-06-07,34.6,24.9,30.9,,,,,,,,,
临沂,ecmwf_ifs025,2025-05-31,7,2025-06-07,32.0,24.5,27.7,,,,,,,,,
临沂,ecmwf_ifs025,2025-06-07,1,2025-06-08,29.6,23.2,29.6,,,,,,,,,
临沂,ecmwf_ifs025,2025-06-06,2,2025-06-08,31.6,24.6,29.4,,,,,,,,,
临沂,ecmwf_ifs025,2025-06-05,3,2025-06-08,30.1,23.8,29.1,,,,,,,,,
临沂,ecmwf_ifs025,2025-06-04,4,2025-06-08,33.0,20.1,29.3,,,,,,,,,
临沂,ecmwf_ifs025,2025-06-03,5,2025-06-08,28.3,20.8,28.0,,,,,,,,,
临沂,ecmwf_ifs025,2025-06-02,6,2025-06-08,26.6,21.1,27.4,,,,,,,,,
临沂,ecmwf_ifs025,2025-06-01,7,2025-06-08,34.7,23.5,26.2,,,,,,,,,
临沂,ecmwf_ifs025,2025-06-08,1,2025-06-09,34.4,22.9,32.0,,,,,,,,,
临沂,ecmwf_ifs025,2025-06-07,2,2025-06-09,35.7,22.5,33.0,,,,,,,,,
临沂,ecmwf_ifs025,2025-06-06,3,2025-06-09,31.8,21.4,33.4,,,,,,,,,
临沂,ecmwf_ifs025,2025-06-05,4,2025-06-09,33.2,21.7,30.4,,,,,,,,,
临沂,ecmwf_ifs025,2025-06-04,5,2025-06-09,34.7,21.0,28.8,,,,,,,,,
临沂,ecmwf_ifs025,2025-06-03,6,2025-06-09,27.8,20.5,27.3,,,,,,,,,
临沂,ecmwf_ifs025,2025-06-02,7,2025-06-09,29.9,24.1,27.9,,,,,,,,,
临沂,ecmwf_ifs025,2025-06-09,1,2025-06-10,31.5,22.5,26.3,,,,,,,,,
临沂,ecmwf_ifs025,2025-06-08,2,2025-06-10,32.2,22.0,25.8,,,,,,,,,
临沂,ecmwf_ifs025,2025-06-07,3,2025-06-10,34.3,22.8,26.5,,,,,,,,,
临沂,ecmwf_ifs025,2025-06-06,4,2025-06-10,29.1,22.4,28.3,,,,,,,,,
临沂,ecmwf_ifs025,2025-06-05,5,2025-06-10,29.0,21.7,28.5,,,,,,,,,
临沂,ecmwf_ifs025,2025-06-04,6,2025-06-10,36.6,21.3,26.7,,,,,,,,,
临沂,ecmwf_ifs025,2025-06-03,7,2025-06-10,31.0,19.2,25.3,,,,,,,,,
临沂,ecmwf_ifs025,2025-06-10,1,2025-06-11,32.5,20.8,27.3,,,,,,,,,
临沂,ecmwf_ifs025,2025-06-09,2,2025-06-11,32.4,20.6,26.6,,,,,,,,,
临沂,ecmwf_ifs025,2025-06-08,3,2025-06-11,32.1,20.2,28.1,,,,,,,,,
临沂,ecmwf_ifs025,2025-06-07,4,2025-06-11,29.7,20.2,23.4,,,,,,,,,
临沂,ecmwf_ifs025,2025-06-06,5,2025-06-11,33.8,21.0,21.7,,,,,,,,,
临沂,ecmwf_ifs025,2025-06-05,6,2025-06-11,32.4,21.0,23.7,,,,,,,,,
临沂,ecmwf_ifs025,2025-06-04,7,2025-06-11,32.4,17.8,24.8,,,,,,,,,
临沂,ecmwf_ifs025,2025-06-11,1,2025-06-12,32.4,21.8,27.1,,,,,,,,,
临沂,ecmwf_ifs025,2025-06-10,2,2025-06-12,30.5,20.4,26.5,,,,,,,,,
临沂,ecmwf_ifs025,2025-06-09,3,2025-06-12,30.9,19.3,27.0,,,,,,,,,
临沂,ecmwf_ifs025,2025-06-08,4,2025-06-12,29.6,18.9,23.2,,,,,,,,,
临沂,ecmwf_ifs025,2025-06-07,5,2025-06-12,29.3,21.1,23.8,,,,,,,,,
临沂,ecmwf_ifs025,2025-06-06,6,2025-06-12,34.4,19.9,22.5,,,,,,,,,
临沂,ecmwf_ifs025,2025-06-05,7,2025-06-12,36.7,23.1,24.0,,,,,,,,,
临沂,ecmwf_ifs025,2025-06-12,1,2025-06-13,28.4,23.1,29.5,,,,,,,,,
临沂,ecmwf_ifs025,2025-06-11,2,2025-06-13,29.9,20.0,29.2,,,,,,,,,
临沂,ecmwf_ifs025,2025-06-10,3,2025-06-13,29.4,21.1,29.6,,,,,,,,,
临沂,ecmwf_ifs025,2025-06-09,4,2025-06-13,31.9,21.3,27.4,,,,,,,,,
临沂,ecmwf_ifs025,2025-06-08,5,2025-06-13,27.4,21.1,27.2,,,,,,,,,
临沂,ecmwf_ifs025,2025-06-07,6,2025-06-13,29.9,21.7,26.7,,,,,,,,,
临沂,ecmwf_ifs025,2025-06-06,7,2025-06-13,35.1,23.9,25.6,,,,,,,,,
临沂,ecmwf_ifs025,2025-06-13,1,2025-06-14,34.5,24.1,30.1,,,,,,,,,
临沂,ecmwf_ifs025,2025-06-12,2,2025-06-14,34.8,23.6,30.6,,,,,,,,,
临沂,ecmwf_ifs025,2025-06-11,3,2025-06-14,35.2,24.0,32.1,,,,,,,,,
临沂,ecmwf_ifs025,2025-06-10,4,2025-06-14,33.7,24.3,32.1,,,,,,,,,
临沂,ecmwf_ifs025,2025-06-09,5,2025-06-14,33.9,22.8,32.0,,,,,,,,,
临沂,ecmwf_ifs025,2025-06-08,6,2025-06-14,33.9,23.9,32.4,,,,,,,,,
临沂,ecmwf_ifs025,2025-06-07,7,2025-06-14,36.4,24.9,31.7,,,,,,,,,
临沂,ecmwf_ifs025,2025-06-14,1,2025-06-15,34.3,24.9,25.7,,,,,,,,,
临沂,ecmwf_ifs025,2025-06-13,2,2025-06-15,35.1,27.4,25.5,,,,,,,,,
临沂,ecmwf_ifs025,2025-06-12,3,2025-06-15,35.7,25.1,25.3,,,,,,,,,
临沂,ecmwf_ifs025,2025-06-11,4,2025-06-15,36.1,26.0,29.5,,,,,,,,,
临沂,ecmwf_ifs025,2025-06-10,5,2025-06-15,30.0,26.5,28.5,,,,,,,,,
临沂,ecmwf_ifs025,2025-06-09,6,2025-06-15,32.0,25.6,29.2,,,,,,,,,
临沂,ecmwf_ifs025,2025-06-08,7,2025-06-15,37.3,21.5,34.2,,,,,,,,,
临沂,ecmwf_ifs025,2025-06-15,1,2025-06-16,34.1,24.8,22.3,,,,,,,,,
临沂,ecmwf_ifs025,2025-06-14,2,2025-06-16,34.6,27.0,22.7,,,,,,,,,
临沂,ecmwf_ifs025,2025-06-13,3,2025-06-16,34.8,27.2,23.8,,,,,,,,,
临沂,ecmwf_ifs025,2025-06-12,4,2025-06-16,35.6,26.1,26.9,,,,,,,,,
临沂,ecmwf_ifs025,2025-06-11,5,2025-06-16,34.9,26.0,28.1,,,,,,,,,
临沂,ecmwf_ifs025,2025-06-10,6,2025-06-16,35.6,27.2,24.9,,,,,,,,,
临沂,ecmwf_ifs025,2025-06-09,7,2025-06-16,35.0,18.7,27.9,,,,,,,,,
临沂,ecmwf_ifs025,2025-06-16,1,2025-06-17,37.6,25.0,29.0,,,,,,,,,
临沂,ecmwf_ifs025,2025-06-15,2,2025-06-17,37.7,24.9,29.3,,,,,,,,,
临沂,ecmwf_ifs025,2025-06-14,3,2025-06-17,37.6,26.1,29.2,,,,,,,,,
临沂,ecmwf_ifs025,2025-06-13,4,2025-06-17,38.8,25.9,30.2,,,,,,,,,
临沂,ecmwf_ifs025,2025-06-12,5,2025-06-17,41.0,27.2,30.5,,,,,,,,,
临沂,ecmwf_ifs025,2025-06-11,6,2025-06-17,39.5,28.3,30.7,,,,,,,,,
临沂,ecmwf_ifs025,2025-06-10,7,2025-06-17,32.0,23.9,29.0,,,,,,,,,
临沂,gfs_seamless,2025-06-17,1,2025-06-18,40.7,28.2,32.1,,,,,,,,,0.0
临沂,gfs_seamless,2025-06-16,2,2025-06-18,39.0,22.8,29.1,,,,,,,,,0.0
临沂,gfs_seamless,2025-06-15,3,2025-06-18,41.0,22.9,32.4,,,,,,,,,0.0
临沂,gfs_seamless,2025-06-14,4,2025-06-18,43.9,25.2,33.8,,,,,,,,,0.0
临沂,gfs_seamless,2025-06-13,5,2025-06-18,42.2,28.9,31.8,,,,,,,,,0.0
临沂,gfs_seamless,2025-06-12,6,2025-06-18,42.7,27.1,32.9,,,,,,,,,0.0
临沂,gfs_seamless,2025-06-11,7,2025-06-18,43.5,29.2,32.8,,,,,,,,,0.0
临沂,gfs_seamless,2025-06-18,1,2025-06-19,28.9,22.6,27.2,,,,,,,,,0.0
临沂,gfs_seamless,2025-06-17,2,2025-06-19,32.4,22.5,26.9,,,,,,,,,0.0
临沂,gfs_seamless,2025-06-16,3,2025-06-19,32.6,24.2,27.8,,,,,,,,,0.0
临沂,gfs_seamless,2025-06-15,4,2025-06-19,34.5,25.7,25.4,,,,,,,,,0.0
临沂,gfs_seamless,2025-06-14,5,2025-06-19,31.1,24.0,28.9,,,,,,,,,0.0
临沂,gfs_seamless,2025-06-13,6,2025-06-19,35.8,21.7,30.5,,,,,,,,,0.0
临沂,gfs_seamless,2025-06-12,7,2025-06-19,37.6,24.9,33.0,,,,,,,,,0.0
临沂,gfs_seamless,2025-06-19,1,2025-06-20,30.9,20.7,27.2,,,,,,,,,0.0
临沂,gfs_seamless,2025-06-18,2,2025-06-20,31.2,22.1,27.4,,,,,,,,,0.0
临沂,gfs_seamless,2025-06-17,3,2025-06-20,34.8,21.1,27.5,,,,,,,,,0.0
临沂,gfs_seamless,2025-06-16,4,2025-06-20,33.8,21.1,26.8,,,,,,,,,0.0
临沂,gfs_seamless,2025-06-15,5,2025-06-20,31.2,21.4,27.8,,,,,,,,,0.0
临沂,gfs_seamless,2025-06-14,6,2025-06-20,33.0,21.5,27.2,,,,,,,,,0.0
临沂,gfs_seamless,2025-06-13,7,2025-06-20,35.6,24.8,30.8,,,,,,,,,0.0
临沂,gfs_seamless,2025-06-20,1,2025-06-21,36.3,23.8,30.0,,,,,,,,,0.0
临沂,gfs_seamless,2025-06-19,2,2025-06-21,36.5,22.8,30.6,,,,,,,,,0.0
临沂,gfs_seamless,2025-06-18,3,2025-06-21,37.8,22.5,27.3,,,,,,,,,0.0
临沂,gfs_seamless,2025-06-17,4,2025-06-21,35.8,22.2,26.7,,,,,,,,,0.0
临沂,gfs_seamless,2025-06-16,5,2025-06-21,38.1,25.5,30.0,,,,,,,,,0.0
临沂,gfs_seamless,2025-06-15,6,2025-06-21,38.9,23.1,28.3,,,,,,,,,0.0
临沂,gfs_seamless,2025-06-14,7,2025-06-21,39.4,26.1,30.6,,,,,,,,,0.0
临沂,gfs_seamless,2025-06-21,1,2025-06-22,38.2,23.6,30.4,,,,,,,,,0.0
临沂,gfs_seamless,2025-06-20,2,2025-06-22,38.4,24.5,31.6,,,,,,,,,0.0
临沂,gfs_seamless,2025-06-19,3,2025-06-22,38.7,25.2,29.0,,,,,,,,,0.0
临沂,gfs_seamless,2025-06-18,4,2025-06-22,38.0,25.8,27.8,,,,,,,,,0.0
临沂,gfs_seamless,2025-06-17,5,2025-06-22,39.2,25.6,28.0,,,,,,,,,0.0
临沂,gfs_seamless,2025-06-16,6,2025-06-22,39.5,26.4,29.9,,,,,,,,,0.0
临沂,gfs_seamless,2025-06-15,7,2025-06-22,39.8,27.4,28.5,,,,,,,,,0.0
临沂,gfs_seamless,2025-06-22,1,2025-06-23,37.4,25.8,30.8,,,,,,,,,0.0
临沂,gfs_seamless,2025-06-21,2,2025-06-23,38.8,25.8,32.0,,,,,,,,,0.0
临沂,gfs_seamless,2025-06-20,3,2025-06-23,39.4,26.8,29.5,,,,,,,,,0.0
临沂,gfs_seamless,2025-06-19,4,2025-06-23,38.7,26.9,28.5,,,,,,,,,0.0
临沂,gfs_seamless,2025-06-18,5,2025-06-23,38.5,25.4,25.7,,,,,,,,,0.0
临沂,gfs_seamless,2025-06-17,6,2025-06-23,40.0,25.6,28.3,,,,,,,,,0.0
临沂,gfs_seamless,2025-06-16,7,2025-06-23,40.7,26.8,30.5,,,,,,,,,0.0
临沂,gfs_seamless,2025-06-23,1,2025-06-24,38.8,24.9,32.2,,,,,,,,,0.0
临沂,gfs_seamless,2025-06-22,2,2025-06-24,38.6,25.3,32.6,,,,,,,,,0.0
临沂,gfs_seamless,2025-06-21,3,2025-06-24,39.7,26.5,30.2,,,,,,,,,0.0
临沂,gfs_seamless,2025-06-20,4,2025-06-24,39.2,26.3,27.5,,,,,,,,,0.0
临沂,gfs_seamless,2025-06-19,5,2025-06-24,37.0,25.4,23.1,,,,,,,,,0.0
临沂,gfs_seamless,2025-06-18,6,2025-06-24,37.9,25.2,27.6,,,,,,,,,0.0
临沂,gfs_seamless,2025-06-17,7,2025-06-24,41.5,27.4,29.2,,,,,,,,,0.0
临沂,gfs_seamless,2025-06-24,1,2025-06-25,38.6,27.3,31.0,,,,,,,,,0.0
临沂,gfs_seamless,2025-06-23,2,2025-06-25,38.7,26.9,43.8,,,,,,,,,0.0
临沂,gfs_seamless,2025-06-22,3,2025-06-25,37.1,26.7,28.7,,,,,,,,,0.0
临沂,gfs_seamless,2025-06-21,4,2025-06-25,37.3,26.7,28.9,,,,,,,,,0.0
临沂,gfs_seamless,2025-06-20,5,2025-06-25,37.2,24.6,26.8,,,,,,,,,0.0
临沂,gfs_seamless,2025-06-19,6,2025-06-25,35.2,23.3,25.6,,,,,,,,,0.0
临沂,gfs_seamless,2025-06-18,7,2025-06-25,37.7,26.3,29.1,,,,,,,,,0.0
临沂,gfs_seamless,2025-06-25,1,2025-06-26,28.5,21.6,24.0,,,,,,,,,0.0
临沂,gfs_seamless,2025-06-24,2,2025-06-26,30.5,20.9,23.7,,,,,,,,,0.0
临沂,gfs_seamless,2025-06-23,3,2025-06-26,28.1,21.5,25.0,,,,,,,,,0.0
临沂,gfs_seamless,2025-06-22,4,2025-06-26,29.0,22.3,25.1,,,,,,,,,0.0
临沂,gfs_seamless,2025-06-21,5,2025-06-26,29.7,20.9,24.7,,,,,,,,,0.0
临沂,gfs_seamless,2025-06-20,6,2025-06-26,30.6,22.1,23.0,,,,,,,,,0.0
临沂,gfs_seamless,2025-06-19,7,2025-06-26,35.4,23.8,23.9,,,,,,,,,0.0
临沂,gfs_seamless,2025-06-26,1,2025-06-27,29.1,22.0,26.4,,,,,,,,,0.0
临沂,gfs_seamless,2025-06-25,2,2025-06-27,31.2,20.7,28.3,,,,,,,,,0.0
临沂,gfs_seamless,2025-06-24,3,2025-06-27,29.2,19.9,28.3,,,,,,,,,0.0
临沂,gfs_seamless,2025-06-23,4,2025-06-27,28.3,19.7,27.7,,,,,,,,,0.0
临沂,gfs_seamless,2025-06-22,5,2025-06-27,23.2,20.3,26.2,,,,,,,,,0.0
临沂,gfs_seamless,2025-06-21,6,2025-06-27,22.0,18.4,24.2,,,,,,,,,0.0
临沂,gfs_seamless,2025-06-20,7,2025-06-27,25.6,18.3,22.3,,,,,,,,,0.0
临沂,gfs_seamless,2025-06-27,1,2025-06-28,32.7,21.1,28.2,,,,,,,,,0.0
临沂,gfs_seamless,2025-06-26,2,2025-06-28,32.7,20.7,31.1,,,,,,,,,0.0
临沂,gfs_seamless,2025-06-25,3,2025-06-28,31.8,21.1,31.3,,,,,,,,,0.0
临沂,gfs_seamless,2025-06-24,4,2025-06-28,33.2,23.0,29.5,,,,,,,,,0.0
临沂,gfs_seamless,2025-06-23,5,2025-06-28,33.5,19.8,29.1,,,,,,,,,0.0
临沂,gfs_seamless,2025-06-22,6,2025-06-28,34.7,19.6,28.9,,,,,,,,,0.0
临沂,gfs_seamless,2025-06-21,7,2025-06-28,29.4,18.0,28.2,,,,,,,,,0.0
临沂,gfs_seamless,2025-06-28,1,2025-06-29,33.4,23.5,30.7,,,,,,,,,0.0
临沂,gfs_seamless,2025-06-27,2,2025-06-29,31.8,24.3,29.3,,,,,,,,,0.0
临沂,gfs_seamless,2025-06-26,3,2025-06-29,29.9,22.2,31.2,,,,,,,,,0.0
临沂,gfs_seamless,2025-06-25,4,2025-06-29,31.4,21.4,30.5,,,,,,,,,0.0
临沂,gfs_seamless,2025-06-24,5,2025-06-29,34.7,23.6,29.2,,,,,,,,,0.0
临沂,gfs_seamless,2025-06-23,6,2025-06-29,36.8,24.2,31.6,,,,,,,,,0.0
临沂,gfs_seamless,2025-06-22,7,2025-06-29,37.7,23.3,30.2,,,,,,,,,0.0
临沂,gfs_seamless,2025-06-29,1,2025-06-30,35.9,23.1,31.7,,,,,,,,,0.0
临沂,gfs_seamless,2025-06-28,2,2025-06-30,34.5,24.2,32.2,,,,,,,,,0.0
临沂,gfs_seamless,2025-06-27,3,2025-06-30,34.7,23.6,31.8,,,,,,,,,0.0
临沂,gfs_seamless,2025-06-26,4,2025-06-30,34.2,22.2,33.2,,,,,,,,,0.0
临沂,gfs_seamless,2025-06-25,5,2025-06-30,35.6,23.4,32.7,,,,,,,,,0.0
临沂,gfs_seamless,2025-06-24,6,2025-06-30,30.7,24.1,31.8,,,,,,,,,0.0
临沂,gfs_seamless,2025-06-23,7,2025-06-30,35.2,23.3,31.5,,,,,,,,,0.0
临沂,gfs_seamless,2025-06-30,1,2025-07-01,30.6,25.4,31.2,,,,,,,,,0.0
临沂,gfs_seamless,2025-06-29,2,2025-07-01,31.2,24.6,35.4,,,,,,,,,0.0
临沂,gfs_seamless,2025-06-28,3,2025-07-01,31.6,24.5,34.5,,,,,,,,,0.0
临沂,gfs_seamless,2025-06-27,4,2025-07-01,31.2,24.4,34.8,,,,,,,,,0.0
临沂,gfs_seamless,2025-06-26,5,2025-07-01,30.8,25.1,33.4,,,,,,,,,0.0
临沂,gfs_seamless,2025-06-25,6,2025-07-01,36.8,27.0,34.2,,,,,,,,,0.0
临沂,gfs_seamless,2025-06-24,7,2025-07-01,33.1,24.8,32.1,,,,,,,,,0.0
临沂,jma_seamless,2025-07-01,1,2025-07-02,33.1,27.2,35.1,,,,,,,,,
临沂,jma_seamless,2025-06-30,2,2025-07-02,32.5,27.2,35.4,,,,,,,,,
临沂,jma_seamless,2025-06-29,3,2025-07-02,33.0,24.2,32.1,,,,,,,,,
临沂,jma_seamless,2025-06-28,4,2025-07-02,32.8,23.6,34.0,,,,,,,,,
临沂,jma_seamless,2025-06-27,5,2025-07-02,29.9,24.1,32.1,,,,,,,,,
临沂,jma_seamless,2025-06-26,6,2025-07-02,36.2,27.6,37.7,,,,,,,,,
临沂,jma_seamless,2025-06-25,7,2025-07-02,36.4,30.1,37.7,,,,,,,,,
临沂,jma_seamless,2025-07-02,1,2025-07-03,36.3,28.4,36.3,,,,,,,,,
临沂,jma_seamless,2025-07-01,2,2025-07-03,36.5,28.4,36.1,,,,,,,,,
临沂,jma_seamless,2025-06-30,3,2025-07-03,33.9,26.1,35.9,,,,,,,,,
临沂,jma_seamless,2025-06-29,4,2025-07-03,34.4,26.3,35.0,,,,,,,,,
临沂,jma_seamless,2025-06-28,5,2025-07-03,34.0,27.1,35.6,,,,,,,,,
临沂,jma_seamless,2025-06-27,6,2025-07-03,37.4,29.0,38.1,,,,,,,,,
临沂,jma_seamless,2025-06-26,7,2025-07-03,38.4,30.7,37.9,,,,,,,,,
临沂,jma_seamless,2025-07-03,1,2025-07-04,38.3,29.3,36.7,,,,,,,,,
临沂,jma_seamless,2025-07-02,2,2025-07-04,39.2,29.8,38.1,,,,,,,,,
临沂,jma_seamless,2025-07-01,3,2025-07-04,37.8,26.7,37.5,,,,,,,,,
临沂,jma_seamless,2025-06-30,4,2025-07-04,35.2,27.6,37.0,,,,,,,,,
临沂,jma_seamless,2025-06-29,5,2025-07-04,36.1,27.8,38.1,,,,,,,,,
临沂,jma_seamless,2025-06-28,6,2025-07-04,39.0,30.3,38.4,,,,,,,,,
临沂,jma_seamless,2025-06-27,7,2025-07-04,38.9,30.8,39.4,,,,,,,,,
临沂,jma_seamless,2025-07-04,1,2025-07-05,38.6,29.6,37.5,,,,,,,,,
临沂,jma_seamless,2025-07-03,2,2025-07-05,39.2,30.4,37.9,,,,,,,,,
